,target_value,predicted_value,predicted_value_scaled
23988,4.0,4.07113303628,4.0
23993,4.0,4.07113303628,4.0
23993,4.0,4.07113303628,4.0
24002,4.0,4.25389518414,4.5
24005,5.0,3.72427502339,3.5
24005,5.0,3.72427502339,3.5
24007,4.0,4.61350574713,4.5
24016,4.0,4.07113303628,4.0
24019,4.5,3.98581757508,4.0
24032,3.5,4.3115942029,4.5
24035,5.0,4.31882440476,4.5
24037,5.0,4.11492443325,4.0
24037,5.0,4.11492443325,4.0
24037,5.0,4.11492443325,4.0
24047,5.0,3.98581757508,4.0
24051,4.0,3.69511149228,3.5
24056,4.0,4.02077656676,4.0
24080,4.5,4.07113303628,4.0
24084,4.0,4.07113303628,4.0
24088,4.5,4.11492443325,4.0
24093,4.0,4.31882440476,4.5
24097,4.0,4.3115942029,4.5
24098,4.5,4.3115942029,4.5
24107,4.0,4.07113303628,4.0
24118,4.0,3.69511149228,3.5
24120,3.0,4.07113303628,4.0
24123,4.0,4.31882440476,4.5
24129,4.5,4.25389518414,4.5
24134,3.5,3.72427502339,3.5
24141,4.5,2.19110576923,2.0
24142,3.0,4.07113303628,4.0
24143,3.5,4.02077656676,4.0
24150,4.0,4.42830882353,4.5
24152,4.5,4.49681528662,4.5
24153,4.0,4.25389518414,4.5
24155,4.5,4.07113303628,4.0
24173,4.5,4.07113303628,4.0
24177,4.5,4.07113303628,4.0
24180,4.0,3.69511149228,3.5
24188,5.0,3.72427502339,3.5
24192,5.0,3.72427502339,3.5
24197,4.0,4.11492443325,4.0
24205,4.0,4.02077656676,4.0
24212,4.0,4.19736842105,4.0
24226,4.0,3.98581757508,4.0
24232,4.5,3.98581757508,4.0
24234,4.5,3.69511149228,3.5
24237,4.5,3.98581757508,4.0
24251,4.0,4.25389518414,4.5
24257,4.0,4.07113303628,4.0
24257,4.0,4.07113303628,4.0
24271,4.5,4.11492443325,4.0
24295,4.5,3.69511149228,3.5
24295,4.5,3.69511149228,3.5
24296,4.0,3.44642857143,3.5
24306,5.0,2.82460732984,3.0
24324,3.5,4.31882440476,4.5
24326,4.0,4.02077656676,4.0
24334,4.5,4.23107569721,4.0
24343,3.5,4.19736842105,4.0
24346,3.0,4.31882440476,4.5
24346,3.0,4.31882440476,4.5
24347,5.0,3.86979166667,4.0
24354,4.5,4.02077656676,4.0
24360,4.5,3.16890881913,3.0
24363,4.0,3.25148179509,3.5
24364,4.5,3.69511149228,3.5
24364,4.5,3.69511149228,3.5
24365,4.5,3.16890881913,3.0
24375,2.5,3.25148179509,3.5
24376,4.5,3.72427502339,3.5
24383,3.5,3.98581757508,4.0
24399,4.0,2.75160599572,3.0
24402,4.0,4.02077656676,4.0
24402,4.0,4.02077656676,4.0
24404,4.5,3.64806866953,3.5
24409,4.0,3.25148179509,3.5
24440,4.5,4.02077656676,4.0
24461,4.0,3.25148179509,3.5
24461,4.0,3.25148179509,3.5
24464,4.0,3.98581757508,4.0
24468,4.5,3.98581757508,4.0
24473,4.0,3.25148179509,3.5
24486,4.0,3.86979166667,4.0
24505,4.0,4.25389518414,4.5
24507,4.5,4.3115942029,4.5
24513,3.5,3.69511149228,3.5
24514,5.0,3.5,3.5
24523,4.0,3.72427502339,3.5
24525,4.5,4.25389518414,4.5
24527,4.0,3.25148179509,3.5
24530,5.0,4.25389518414,4.5
24534,4.5,3.25148179509,3.5
24539,4.5,3.16890881913,3.0
24543,4.5,4.3115942029,4.5
24546,4.5,4.02077656676,4.0
24556,3.5,3.98581757508,4.0
24561,4.5,3.25148179509,3.5
24565,4.5,4.11492443325,4.0
24570,4.5,4.02077656676,4.0
24575,4.5,2.19110576923,2.0
24581,4.0,3.98581757508,4.0
24582,5.0,2.75160599572,3.0
24582,5.0,2.75160599572,3.0
24583,4.0,3.53464673913,3.5
24584,4.0,2.19110576923,2.0
24589,5.0,3.16890881913,3.0
24593,4.5,3.16890881913,3.0
24594,4.5,3.25148179509,3.5
24596,3.5,3.86979166667,4.0
24605,3.0,1.7625,2.0
24610,4.5,3.53464673913,3.5
24613,4.0,2.75160599572,3.0
24614,4.0,2.75160599572,3.0
24626,3.5,3.16890881913,3.0
24649,4.0,2.75160599572,3.0
24658,3.5,4.07113303628,4.0
24669,4.5,2.82460732984,3.0
24671,4.5,4.07113303628,4.0
24674,3.5,2.68604651163,2.5
24674,3.5,2.68604651163,2.5
24675,4.5,2.75160599572,3.0
24679,3.5,2.75160599572,3.0
24683,4.0,3.25148179509,3.5
24685,4.0,3.64806866953,3.5
24685,4.0,3.64806866953,3.5
24687,4.0,4.31882440476,4.5
24693,4.0,4.07113303628,4.0
24693,4.0,4.07113303628,4.0
24697,4.0,4.19736842105,4.0
24715,4.0,3.69511149228,3.5
24723,4.0,1.7625,2.0
24730,3.5,4.42830882353,4.5
24735,4.0,1.7625,2.0
24738,3.5,3.98581757508,4.0
24742,4.0,4.07113303628,4.0
24748,4.5,4.07113303628,4.0
24761,3.5,4.42830882353,4.5
24773,4.0,4.07113303628,4.0
24785,4.0,4.11492443325,4.0
24787,3.5,3.25148179509,3.5
24800,4.5,4.25389518414,4.5
24813,4.0,3.72427502339,3.5
24817,3.5,3.72427502339,3.5
24820,4.5,3.25148179509,3.5
24846,3.5,4.07113303628,4.0
24854,3.5,4.50833333333,4.5
24856,3.5,3.53464673913,3.5
24858,3.5,2.19110576923,2.0
24863,2.0,4.25389518414,4.5
24877,3.5,4.02077656676,4.0
24902,4.0,3.72427502339,3.5
24902,4.0,3.72427502339,3.5
24908,3.5,3.98581757508,4.0
24910,1.0,4.07113303628,4.0
24940,4.5,4.07113303628,4.0
24942,4.5,3.72427502339,3.5
24951,4.0,3.28260869565,3.5
24966,3.5,4.42830882353,4.5
24968,4.0,4.07113303628,4.0
24975,4.0,4.25389518414,4.5
24980,3.5,3.72427502339,3.5
24982,4.0,4.07113303628,4.0
24982,4.0,4.07113303628,4.0
24989,4.0,4.07113303628,4.0
24998,3.5,4.42830882353,4.5
